id,x_gis,y_gis,x_nlogo,y_nlogo
1744,163832.96889370354,5398431.763392277,20.196642868410677,56.2563921194276
1745,163779.54972537517,5398424.865673324,7.743910193679554,54.83686879412335
1746,163817.79604710825,5398423.590205426,16.65964653397853,54.574382536869365
1747,163831.9409770286,5398423.2121034395,19.957021549594444,54.49657064089146
1748,163831.9409770286,5398423.2121034395,19.957021549594444,54.49657064089146
1749,163833.31398412495,5398423.175401025,20.277088126188403,54.48901742899858
1750,163755.98432609104,5398435.3682413995,2.250495997212994,56.99825583530702
1751,163749.65738679343,5398435.343004577,0.7756006330987617,56.993062196848655
1752,163741.64238345632,5398435.020378523,-1.0928053542552476,56.92666702874541
1753,163734.54019994367,5398434.4212158695,-2.7484206597237204,56.80336172049647
1754,163728.85177396412,5398433.422611541,-4.074469909084343,56.59785289264502
1755,163722.37297959995,5398432.0706550805,-5.584764748862497,56.31962559116491
1756,163714.58061524446,5398430.073447034,-7.4012705698931995,55.90860806100096
1757,163705.10732657794,5398427.32344589,-9.609622646614298,55.34266868384432
1758,163692.95123818322,5398422.576239139,-12.44337172745692,54.36571227848788
1759,163677.04368294877,5398414.863953749,-16.151638610710506,52.778554396682296
1760,163654.3122429287,5398402.957549682,-21.45064559153353,50.328263451428626
1761,163649.4408729703,5398400.720648518,-22.586228000429315,49.86791802413205
1762,163649.4408729703,5398400.720648518,-22.586228000429315,49.86791802413205
1763,163648.1896709351,5398400.146104246,-22.87790016519712,49.74967908161929
1764,163646.9160534924,5398399.625228704,-23.174797665478124,49.64248495163318
1765,163638.4603474397,5398396.167065446,-25.145937433197815,48.93080860754469
1766,163630.43932695084,5398395.2741347505,-27.015746100231084,48.74704699603333
1767,163630.43932695084,5398395.2741347505,-27.015746100231084,48.74704699603333
1768,163629.07611436577,5398395.122376006,-27.33352944340045,48.715815645649656
1769,163627.70193909577,5398395.144332877,-27.653868337116563,48.72033428306037
1770,163622.7581128327,5398395.223324711,-28.806341293376576,48.73659049061848
1771,163622.7581128327,5398395.223324711,-28.806341293376576,48.73659049061848
1772,163621.383937552,5398395.24528064,-29.12668018958938,48.741108934066744
1773,163575.89947076913,5398354.697656805,-39.729726313742496,40.39656804850509
1774,163573.2153162122,5398353.385530913,-40.355439146812145,40.126537720893225
1775,163573.2153162122,5398353.385530913,-40.355439146812145,40.126537720893225
1776,163571.98034753764,5398352.781826766,-40.64332709504056,40.0022977911207
1777,163570.75330592442,5398352.163877118,-40.92936713775168,39.875126193533475
1778,163547.4232678687,5398340.414612907,-46.36791543961427,37.457174010071725
1779,163532.82928262555,5398333.240100143,-49.769971341622096,35.98068761127013
1780,163518.98741730116,5398324.220485062,-52.99669788937826,34.12448644115577
1781,163518.98741730116,5398324.220485062,-52.99669788937826,34.12448644115577
1782,163517.8345472157,5398323.469252306,-53.26544754296304,33.96988570610492
1783,163516.7173112492,5398322.662885253,-53.52589040010007,33.80393855054581
1784,163510.81028734648,5398318.399476831,-54.90289779024991,32.92654593100593
1785,163489.12525053995,5398302.760005143,-59.95797398936901,29.70800440903895
1786,163483.59126766608,5398298.498515089,-61.24802045604496,28.831006582259135
1787,163483.59126766608,5398298.498515089,-61.24802045604496,28.831006582259135
1788,163482.5017408377,5398297.659515177,-61.502003937261726,28.658343713079432
1789,163481.38018495563,5398296.858241864,-61.763453825311856,28.493444828969928
1790,163460.46048166056,5398281.912538294,-66.64012040250219,25.417678046491375
1791,163452.14491569833,5398270.789811746,-68.57859161437466,23.128664840407254
1792,163448.48250445118,5398260.496692735,-69.43234935027395,21.01038158959534
1793,163447.44723318677,5398249.312540575,-69.6736851236478,18.708727235033408
1794,163449.4509840211,5398240.340648066,-69.20658362679913,16.862347181710163
1795,163452.54566586518,5398232.21371869,-68.48517131500765,15.18985720475095
1796,163473.13977166187,5398202.701810222,-63.6844059308517,9.116422968011008
1797,163503.3696776533,5398160.728437538,-56.63740482855862,0.47846859893878957
1798,163503.3696776533,5398160.728437538,-56.63740482855862,0.47846859893878957
1799,163504.1756456953,5398159.609369537,-56.44952274642521,0.24816882282208041
1800,163504.92613325178,5398158.453514851,-56.27457391796206,0.010298492230404577
1801,163509.7416202349,5398151.036993501,-55.15201858855292,-1.5159923179076173
1802,163547.9576014244,5398096.238497731,-46.24335504048312,-12.7933063787993
1803,163634.9146047198,5397975.8238077145,-25.972498152991648,-37.574174134293735
1804,163634.9146047198,5397975.8238077145,-25.972498152991648,-37.574174134293735
1805,163635.72188796612,5397974.705901618,-25.78430947888829,-37.804234794948
1806,163636.516958696,5397973.5775544,-25.598967708010562,-38.03644419721073
1807,163691.02541099247,5397896.219828535,-12.89230816609006,-53.956358738074
1808,163730.3099916897,5397841.1937366845,-3.734539579087553,-65.28051117375801
1809,163730.3099916897,5397841.1937366845,-3.734539579087553,-65.28051117375801
1810,163731.11155962726,5397840.070971499,-3.5476832209764098,-65.51157181572621
1811,163731.9150716727,5397838.949868662,-3.360373664950828,-65.74229035295798
1812,163737.1562079773,5397831.637150716,-2.1385937055215862,-67.24721883248088
1813,163751.99509610015,5397810.729296634,1.3205523794222103,-71.54997264920061
1814,163756.14870299428,5397804.894267725,2.288814482842355,-72.75079855945224
1815,163756.14870299428,5397804.894267725,2.288814482842355,-72.75079855945224
1816,163756.94881344048,5397803.770263833,2.4753310799478214,-72.98211412233164
1817,163757.73989653905,5397802.638542257,2.659743279878697,-73.21501795408719
1818,163782.75267140652,5397766.85521707,8.490560355936097,-80.579084989311
1819,163798.19919168713,5397744.07734203,12.09135373832153,-85.26668173564745
1820,163778.32589182188,5398439.323758649,7.458617993250741,57.81228566707341
1821,163770.5520552155,5398441.503628137,5.646431241834236,58.26089420059958
1822,163764.99721262496,5398442.194970189,4.351522092278472,58.40316966519475
1823,163750.04700501123,5398442.50223334,0.8664259241560615,58.4664032086138
1824,163734.1171858787,5398441.396086046,-2.847030975710183,58.23876246288495
1825,163723.4082508643,5398439.706139045,-5.343428975502221,57.89097804279115
1826,163706.26504928205,5398435.665630648,-9.339741781806381,57.05945736840181
1827,163692.36124488214,5398430.365346645,-12.580907168163804,55.96867984844701
1828,163646.52203502198,5398407.247961402,-23.26664871510438,51.211213242990084
1829,163646.52203502198,5398407.247961402,-23.26664871510438,51.211213242990084
1830,163645.29536417435,5398406.629329432,-23.552602327325445,51.08390122616589
1831,163662.58838088994,5398318.479230547,-19.5213655814609,32.94295893095415
1832,163683.96266086152,5398288.838267962,-14.538731015440774,26.842965866494396
1833,163683.96266086152,5398288.838267962,-14.538731015440774,26.842965866494396
1834,163684.7692556099,5398287.719712992,-14.350702839551701,26.61277167016216
1835,163685.622043315,5398286.640651515,-14.151906458920251,26.39070507871149
1836,163698.96249068607,5398269.760499333,-11.042067236938024,22.916836409950008
1837,163696.92844221002,5398256.83659639,-11.516231525008308,20.257148213553464
1838,163696.92844221002,5398256.83659639,-11.516231525008308,20.257148213553464
1839,163696.71383697202,5398255.473040301,-11.566258916729439,19.976533754378906
1840,163695.5444566757,5398254.751495006,-11.838857324394027,19.828042581482336
1841,163689.04444849494,5398250.740776987,-13.35409739254878,19.00265264929608
1842,163689.04444849494,5398250.740776987,-13.35409739254878,19.00265264929608
1843,163687.875069403,5398250.019231107,-13.626695519457272,18.854161356227124
1844,163972.74814815915,5398483.697522829,52.78108294260238,66.94423112837282
1845,163946.60275250053,5398522.385792257,46.68623659811257,74.90612421841138
1846,163953.04288228267,5398469.362681349,48.18751819939996,63.99417735192537
1847,163909.765381128,5398533.206238041,38.09894569679989,77.13292923678159
1848,164128.51509662595,5398286.30489031,89.09247133584836,26.32160674858615
1849,164119.38281156647,5398280.053628649,86.96361182504154,25.035121781315908
1850,164117.68166245843,5398278.852046213,86.56705089485291,24.787840860460136
1851,164117.68166245843,5398278.852046213,86.56705089485291,24.787840860460136
1852,164116.55529650048,5398278.05645341,86.30447971287333,24.624111002847158
1853,164115.9084644683,5398277.596080536,86.15369439302768,24.52936808321782
1854,164115.43214851676,5398277.257069851,86.04265868433552,24.459601022858806
1855,164115.43214851676,5398277.257069851,86.04265868433552,24.459601022858806
1856,164114.78531659677,5398276.796696943,85.8918733906441,24.364858096137937
1857,164113.66988720404,5398275.988220803,85.63185167035533,24.198476898786907
1858,164111.7040006463,5398274.563322972,85.17357684994147,23.90523855111016
1859,164111.7040006463,5398274.563322972,85.17357684994147,23.90523855111016
1860,164110.5885717938,5398273.754846664,84.91355525558652,23.738857319259893
1861,163925.2277147091,5398466.043525239,41.703425374005406,63.31110813010267
1862,163898.87003225333,5398501.957844958,35.559092097801965,70.70213332264953
1863,163893.89298938456,5398506.320832626,34.39887590023045,71.60001895778913
1864,163893.89298938456,5398506.320832626,34.39887590023045,71.60001895778913
1865,163892.85877975044,5398507.227443433,34.157787607276305,71.78659588225617
1866,164033.31398803744,5398340.446689126,66.8998016876912,37.46377516931088
1867,164031.8856918027,5398339.369929763,66.56684646303606,37.24218234381527
1868,164022.29964553306,5398332.176384348,64.33220905966982,35.761779100855506
1869,164022.29964553306,5398332.176384348,64.33220905966982,35.761779100855506
1870,164021.19902068653,5398331.350454242,64.07563847989738,35.59180594608131
1871,164020.9845271699,5398331.201222014,64.0256371319426,35.56109454273414
1872,164020.06654832792,5398330.562545161,63.811643813101654,35.42965736817945
1873,164020.06654832792,5398330.562545161,63.811643813101654,35.42965736817945
1874,164019.85205484793,5398330.413312918,63.76164247368854,35.39894596176569
1875,164018.7225232351,5398329.62143592,63.498333334622856,35.2359808022961
1876,164011.22999758553,5398324.368670543,61.75172398272855,34.154982427917986
1877,164011.22999758553,5398324.368670543,61.75172398272855,34.154982427917986
1878,164010.10046745447,5398323.57679303,61.48841518908199,33.99201716245901
1879,164018.84802270628,5398331.358196094,63.52758896353481,35.59339918859956
1880,164014.25268446104,5398335.682813717,62.456353290859965,36.48338842000004
1881,164009.62179364407,5398332.687033012,61.3768298315062,35.866868579468274
1882,164004.76826384536,5398333.962160065,60.245406205802,36.12928469226907
1883,164004.45332611134,5398333.758011392,60.17198994842454,36.087271701532615
1884,164004.45332611134,5398333.758011392,60.17198994842454,36.087271701532615
1885,164003.29884656693,5398333.009655504,59.90286510813198,35.933263014462426
1886,163324.96342002094,5398191.539408905,-98.22632325084498,6.819244851088001
1887,163378.95235050144,5398230.40090744,-85.64077129062859,14.816787807301395
1888,163395.41294658618,5398235.223048423,-81.80358308414112,15.809165381740314
1889,163395.41294658618,5398235.223048423,-81.80358308414112,15.809165381740314
1890,163396.73007318127,5398235.608900037,-81.4965430103108,15.888572120235096
1891,163398.1067639074,5398235.61886504,-81.17561772965645,15.890622878602613
1892,163403.0975480546,5398235.654988481,-80.01219825370448,15.898056940047113
1893,163408.91539999098,5398234.520454362,-78.65597805836855,15.664574298057076
1894,163408.91539999098,5398234.520454362,-78.65597805836855,15.664574298057076
1895,163410.26652326167,5398234.256972475,-78.34101289835054,15.610350766042586
1896,163411.63509426752,5398234.16497213,-78.02198043462023,15.591417458346982
1897,163412.78300252688,5398234.0878053885,-77.7543874500004,15.57553684759037
1898,163412.78300252688,5398234.0878053885,-77.7543874500004,15.57553684759037
1899,163414.15157349044,5398233.995804671,-77.43535499612796,15.556603463229735
1900,163416.32897399802,5398253.75240172,-76.92777340518825,19.62243312813061
1901,163418.5041655804,5398253.752401559,-76.42070674467324,19.622433094973005
1902,163421.00332562425,5398250.846187234,-75.83811864172924,19.024345661945446
1903,163421.00332562425,5398250.846187234,-75.83811864172924,19.024345661945446
1904,163421.89941004972,5398249.804151374,-75.62922920833614,18.80989879636965
1905,163422.79064798928,5398248.757971906,-75.4214695565436,18.594599192668838
1906,163423.91361127514,5398247.439781396,-75.15969158358108,18.323320790425356
1907,163423.91361127514,5398247.439781396,-75.15969158358108,18.323320790425356
1908,163424.8048487593,5398246.39360199,-74.95193203795236,18.10802119956591
1909,163643.0485833277,5398334.342933865,-24.07635741632282,36.207646436934766
1910,163640.8184474606,5398333.658201658,-24.596232334830376,36.06673125233695
1911,163640.8184474606,5398333.658201658,-24.596232334830376,36.06673125233695
1912,163639.50675065315,5398333.2554631205,-24.90200665151424,35.98384925147897
1913,163638.25134143975,5398332.688500008,-25.194659566581976,35.86717048146028
1914,163633.41757450672,5398330.505490746,-26.321476200248668,35.41791579496888
1915,163629.50547830263,5398325.66023385,-27.233438886150267,34.420781056827394
1916,163629.50547830263,5398325.66023385,-27.233438886150267,34.420781056827394
1917,163628.6419683517,5398324.590748466,-27.434734767710196,34.20068518758893
1918,163628.05320959224,5398323.346983044,-27.57198242002154,33.94472317483442
1919,163627.23810785607,5398321.625062933,-27.76199369014843,33.590358814841125
1920,163627.23810785607,5398321.625062933,-27.76199369014843,33.590358814841125
1921,163626.64934946646,5398320.381297824,-27.899241256242362,33.33439686629353
1922,163530.36250330615,5398161.515081858,-50.34501105851085,0.6403568939791029
1923,163531.54910848144,5398156.0605892455,-50.06839729793192,-0.4821561489964381
1924,163533.4415398249,5398152.957327946,-49.62724588425507,-1.1207950713840802
1925,163536.21339514578,5398150.161321125,-48.9810888136015,-1.6962022353056057
1926,163539.59139140332,5398147.545592193,-48.19363206937156,-2.234508921556369
1927,163539.59139140332,5398147.545592193,-48.19363206937156,-2.234508921556369
1928,163540.67730672655,5398146.704720457,-47.94049047898853,-2.407557004587275
1929,163541.7237057239,5398145.813689565,-47.696560680134425,-2.5909276439390254
1930,163541.72371435622,5398145.813682214,-47.69655866782529,-2.5909291567312067
1931,163541.72371435622,5398145.813682214,-47.69655866782529,-2.5909291567312067
1932,163542.77011315338,5398144.922651285,-47.45262891564174,-2.774299803749443
1933,163721.08905774553,5397832.527138915,-5.88406434727851,-67.06406277521549
1934,163725.69404711196,5397836.001017427,-4.810578867354053,-66.34915229380763
1935,163725.69404711196,5397836.001017427,-4.810578867354053,-66.34915229380763
1936,163726.7923633844,5397836.829556775,-4.554546447515534,-66.17864216738293
1937,163727.8929037587,5397837.655476425,-4.297995559360729,-66.00867116459537
1938,163730.01101867692,5397839.245052007,-3.804234243410008,-65.6815427861228
1939,163730.01101867692,5397839.245052007,-3.804234243410008,-65.6815427861228
1940,163731.11155962726,5397840.070971499,-3.5476832209764098,-65.51157181572621
1941,163732.24970743366,5397840.848521893,-3.282365530324597,-65.35155501480921
1942,163734.47071868175,5397842.365853386,-2.7646176842684724,-65.03929418462144
1943,163734.47071868175,5397842.365853386,-2.7646176842684724,-65.03929418462144
1944,163735.60886705533,5397843.143403568,-2.4992998614003596,-64.87927742721183
1945,163736.74796644028,5397843.919244891,-2.2337603448821426,-64.71961234635599
1946,163741.37157512855,5397847.0683856495,-1.1559344484983711,-64.07153161245658
1947,163741.37157512855,5397847.0683856495,-1.1559344484983711,-64.07153161245658
1948,163742.51067548446,5397847.844226605,-0.8903947056357424,-63.911866607115776
1949,163743.6580595182,5397848.605180593,-0.6229239251171066,-63.75526528097571
1950,163745.94965390282,5397850.124983147,-0.08872219260179293,-63.442495916295506
1951,163745.94965390282,5397850.124983147,-0.08872219260179293,-63.442495916295506
1952,163747.0970385052,5397850.885936903,0.17874872047234192,-63.28589463787941
1953,163771.6555014915,5397813.963642657,5.9036595350878684,-70.88435700831756
1954,163769.28162906648,5397812.088222286,5.35027767539502,-71.27031111570253
1955,163769.28162906648,5397812.088222286,5.35027767539502,-71.27031111570253
1956,163768.20321395967,5397811.236246247,5.09888448718749,-71.44564442053098
1957,163767.05597336724,5397810.47504508,4.831447144784562,-71.6022966150508
1958,163762.68241614054,5397807.573161182,3.8119116356020157,-72.19949286341243
1959,163762.68241614054,5397807.573161182,3.8119116356020157,-72.19949286341243
1960,163761.53517646118,5397806.811959645,3.544474506049113,-72.35614513421393
1961,163760.38779564347,5397806.051012022,3.2770044752310525,-72.51274515034075
1962,163758.09619368956,5397804.531211684,2.7428009782103544,-72.82551405905585
1963,163758.09619368956,5397804.531211684,2.7428009782103544,-72.82551405905585
1964,163756.94881344048,5397803.770263833,2.4753310799478214,-72.98211412233164
1965,163755.85186474602,5397802.940121367,2.219617461081242,-73.15295416414057
1966,163753.9046765299,5397801.466539077,1.765701477709385,-73.45621158090562
1967,163753.9046765299,5397801.466539077,1.765701477709385,-73.45621158090562
1968,163752.80772838293,5397800.636396466,1.5099879864727512,-73.62705165261389
1969,163751.67962466078,5397799.842953859,1.247011708090156,-73.79033900826019
1970,163745.87629977826,5397795.7612291435,-0.10582203395620127,-74.63034183825584
1971,163745.87629977826,5397795.7612291435,-0.10582203395620127,-74.63034183825584
1972,163744.74819724954,5397794.96778613,-0.3687980341336896,-74.79362927765865
1973,163658.05194901512,5398379.195301514,-20.5788693802281,45.438086602269294
1974,163656.88435244866,5398381.844260415,-20.851051976271236,45.98323188483303
1975,163656.88435244866,5398381.844260415,-20.851051976271236,45.98323188483303
1976,163656.32712571207,5398383.1084559215,-20.980949086375134,46.243398328464934
1977,163655.73503582703,5398384.353114794,-21.118973269237344,46.4995442099638
1978,163652.6000203702,5398390.943368703,-21.84978789321204,47.85579244325038
1979,163652.6000203702,5398390.943368703,-21.84978789321204,47.85579244325038
1980,163652.00792946937,5398392.188028358,-21.987812312873558,48.11193848574575
1981,163651.41182514897,5398393.430439156,-22.126772315069218,48.36762172231494
1982,163648.7857761319,5398398.903692779,-22.73893995869986,49.49399570724475
1983,163648.7857761319,5398398.903692779,-22.73893995869986,49.49399570724475
1984,163648.1896709351,5398400.146104246,-22.87790016519712,49.74967908161929
1985,163647.62672547597,5398401.4070982495,-23.00913038708768,50.00918666851163
1986,163645.85831027833,5398405.368334876,-23.421371955110757,50.824393525617666
1987,163645.85831027833,5398405.368334876,-23.421371955110757,50.824393525617666
1988,163645.29536417435,5398406.629329432,-23.552602327325445,51.08390122616589
1989,163484.4473662418,5398295.006889403,-61.04845226656768,28.11244380251216
1990,163483.31683927422,5398296.548226832,-61.31199343632724,28.429644959637187
1991,163483.31683927422,5398296.548226832,-61.31199343632724,28.429644959637187
1992,163482.5017408377,5398297.659515177,-61.502003937261726,28.658343713079432
1993,163481.6867160436,5398298.770866709,-61.69199727115121,28.887055470247873
1994,163480.5226468898,5398300.358167794,-61.963357579460904,29.21371576613373
1995,163480.5226468898,5398300.358167794,-61.963357579460904,29.21371576613373
1996,163479.7076216189,5398301.4695194615,-62.15335102449402,29.442427551284936
1997,163519.9655647629,5398320.3254569005,-52.768678449188826,33.32290502473177
1998,163518.608968907,5398322.326782616,-53.08491934304523,33.73476995483654
1999,163518.608968907,5398322.326782616,-53.08491934304523,33.73476995483654
2000,163517.8345472157,5398323.469252306,-53.26544754296304,33.96988570610492
2001,163517.03189063794,5398324.591183255,-53.45255767786723,34.200774665614404
2002,163516.03232814744,5398325.988343497,-53.68556925171566,34.48830472668968
2003,163516.03232814744,5398325.988343497,-53.68556925171566,34.48830472668968
2004,163515.229671131,5398327.110274587,-53.872679488882596,34.71919371514019
2005,163514.4237134121,5398328.229383817,-54.0605591645615,34.949501975964495
2006,163513.41516343117,5398329.62980139,-54.29566584433035,35.2377023829884
2007,163511.41302007798,5398332.425812712,-54.76239261552535,35.813110473214834
2008,163511.41302007798,5398332.425812712,-54.76239261552535,35.813110473214834
2009,163510.60991226314,5398333.547359676,-54.949607939913065,36.04392041008035
2010,163509.8072355984,5398334.669275499,-55.13672275736897,36.27480625660738
2011,163504.44399030472,5398342.165575879,-56.38696797834603,37.81751527608057
2012,163504.44399030472,5398342.165575879,-56.38696797834603,37.81751527608057
2013,163503.64131213952,5398343.287492169,-56.57408314557671,38.04840121882219
2014,163638.5796627431,5397991.94304557,-25.118123417666354,-34.25689862953273
2015,163639.85497678965,5397992.879080649,-24.820830416019177,-34.064266305969724
2016,163639.85497678965,5397992.879080649,-24.820830416019177,-34.064266305969724
2017,163640.96503598258,5397993.693824336,-24.56206056214036,-33.89659527225979
2018,163642.0873013143,5397994.494190286,-24.300445291750023,-33.731883119949174
2019,163646.477411345,5397997.625083049,-23.277051099450034,-33.08755775147786
2020,163646.477411345,5397997.625083049,-23.277051099450034,-33.08755775147786
2021,163647.5996776338,5397998.425448683,-23.015435605951495,-32.92284566414084
2022,163761.95243824838,5398024.967144073,3.641743888069172,-27.4606695511429
2023,163824.58653604673,5397934.886695044,18.24260160661882,-45.99887028420271
2024,163830.1525105864,5397931.798870211,19.540105764504673,-46.63433244286795
2025,163836.5756452052,5397931.875681762,21.037425562707085,-46.61852492893386
2026,163842.84293253682,5397935.762347051,22.498415244478437,-45.818664558655456
2027,163844.6351763386,5397942.2606092645,22.91621158332032,-44.48134785309475
2028,163842.17501559216,5397949.726703394,22.342714745556023,-42.94485516060956
2029,163795.77705182935,5398014.893978253,11.526720085391446,-29.533687303622557
2030,163791.32427219755,5398021.100409314,10.488716759067813,-28.25642829697192
2031,163786.5931938388,5398027.660181323,9.385838224858745,-26.906453118367637
2032,163760.58896078938,5398024.818124963,3.323898799193728,-27.491337095591575
2033,163648.72538676875,5397999.221759068,-22.753017538325707,-32.758968131139994
2034,163732.10230309534,5398058.200820404,-3.316727480868593,-20.621310183314563
2035,163740.80748727542,5398057.0639940025,-1.2874309779252258,-20.85526456807024
2036,163755.9580699724,5398033.928070863,2.2443753398399906,-25.616546199469298
2037,163759.9652872766,5398026.0450239265,3.178512044327846,-27.238846133224953
2038,163759.9652872766,5398026.0450239265,3.178512044327846,-27.238846133224953
2039,163760.58896078938,5398024.818124963,3.323898799193728,-27.491337095591575
2040,163785.3262428733,5398462.678785407,9.090494770829238,62.618657958047805
2041,163769.22526154856,5398461.286693057,5.337137642442542,62.33217084902091
2042,163769.22526154856,5398461.286693057,5.337137642442542,62.33217084902091
2043,163767.85812353835,5398461.168488872,5.018439229430129,62.30784489450937
2044,163766.49101312578,5398461.050048308,4.699747249804048,62.28347029413652
2045,163727.60499566727,5398457.68104568,-4.365110840444643,61.59014285556381
2046,163715.20400439284,5398454.992489047,-7.255950104223217,61.03684851610058
2047,163702.2949495297,5398449.692513411,-10.265225881526362,59.94613445675236
2048,163702.2949495297,5398449.692513411,-10.265225881526362,59.94613445675236
2049,163701.02190126575,5398449.16984622,-10.56199069852039,59.83857161256543
2050,163699.83183821433,5398448.485412142,-10.839410536924348,59.697717781819875
2051,163643.4029328309,5398416.031550327,-23.9937537409955,53.01884116237488
2052,163633.33517032297,5398406.703430979,-26.340685733148575,51.09915103190767
2053,163633.33517032297,5398406.703430979,-26.340685733148575,51.09915103190767
2054,163632.32664349696,5398405.768995971,-26.57578701519148,50.9068479969925
2055,163646.1717085028,5398000.525474539,-23.34831457828774,-32.4906686348114
2056,163646.823521201,5397999.566894021,-23.196368197641164,-32.68794072054901
2057,163646.823521201,5397999.566894021,-23.196368197641164,-32.68794072054901
2058,163647.5996776338,5397998.425448683,-23.015435605951495,-32.92284566414084
2059,163648.37317994953,5397997.282516192,-22.835121724955243,-33.15805665806796
2060,163649.0303015909,5397996.311548441,-22.681937757651482,-33.3578779874169
2061,163649.0303015909,5397996.311548441,-22.681937757651482,-33.3578779874169
2062,163649.80380355145,5397995.168616081,-22.501623959446448,-33.59308895431961
2063,163662.0771289437,5398213.093267913,-19.640545344366416,11.254943930761414
2064,163661.43077318528,5398214.048670447,-19.791219638337353,11.45156200000443
2065,163661.43077318528,5398214.048670447,-19.791219638337353,11.45156200000443
2066,163660.65745390393,5398215.191742299,-19.97149085153987,11.686801673734365
2067,163494.65903253425,5398152.8185294075,-58.667974350442236,-1.1493592625895843
2068,163494.0777642829,5398152.4048062265,-58.803475863716855,-1.234501859679355
2069,163494.0777642829,5398152.4048062265,-58.803475863716855,-1.234501859679355
2070,163492.9546410233,5398151.605412453,-59.065291128728944,-1.399013941822119
2071,163491.83224018305,5398150.805167921,-59.326937987991236,-1.5637011068998419
2072,163489.05653215197,5398148.82615465,-59.97399317765121,-1.970974223998084
2073,163489.05653215197,5398148.82615465,-59.97399317765121,-1.970974223998084
2074,163487.93413198847,5398148.025909893,-60.235639879153574,-2.1356614352664565
2075,163415.07436634545,5398252.380868425,-77.2202394655575,19.340176991405272
2076,163415.29816424556,5398249.850239889,-77.1680691396162,18.81938363074802
2077,163418.20376018406,5398246.845691573,-76.49073531703561,18.201059450611055
2078,163418.20376018406,5398246.845691573,-76.49073531703561,18.201059450611055
2079,163419.16095057616,5398245.855902876,-76.26760125402662,17.997364844867093
2080,163420.02884843232,5398244.789768126,-76.0652824922412,17.77795852290238
2081,163421.33207531937,5398243.188870272,-75.76148262888258,17.44850006555542
2082,163421.33207531937,5398243.188870272,-75.76148262888258,17.44850006555542
2083,163422.19997267483,5398242.12273561,-75.55916398381765,17.229093761798637
2084,163363.9065677039,5398442.206368986,-89.1481473304057,58.405515492594134
2085,163372.19836172802,5398430.774720507,-87.21521767973161,56.052927372805215
2086,163372.19836172802,5398430.774720507,-87.21521767973161,56.052927372805215
2087,163373.0078896931,5398429.65864234,-87.02650573124167,55.823242892948144
2088,163373.8174290165,5398428.5425741095,-86.83779113497943,55.59356045774669
2089,163404.21384347434,5398386.636522516,-79.75197465077002,46.969460503189
2090,163404.21384347434,5398386.636522516,-79.75197465077002,46.969460503189
2091,163405.0233752454,5398385.520456526,-79.56326181505777,46.73977852931921
2092,163405.83274517293,5398384.404252387,-79.37458670726512,46.5100681246162
2093,163419.87666126763,5398365.036217957,-76.1007593844845,42.52420311243958
2094,163419.87666126763,5398365.036217957,-76.1007593844845,42.52420311243958
2095,163420.6860276,5398363.920014882,-75.91208511477406,42.294492926998515
2096,163421.49537658558,5398362.803797204,-75.72341488883453,42.06477973609765
2097,163436.4855504651,5398342.129986012,-72.22900204208473,37.81019102211215
2098,163436.4855504651,5398342.129986012,-72.22900204208473,37.81019102211215
2099,163437.29489562643,5398341.013769468,-72.04033270762818,37.580478064656205
2100,163438.10469293816,5398339.897939745,-71.8515579707838,37.35084471345655
2101,163450.67833662918,5398322.572533503,-68.9204710869682,33.78534451711471
2102,163450.67833662918,5398322.572533503,-68.9204710869682,33.78534451711471
2103,163451.48813070267,5398321.456704738,-68.73169710500093,33.555711362944095
2104,163452.23364051792,5398320.298033943,-68.55790865553064,33.31726148843384
2105,163453.1248584027,5398318.9129035,-68.35015367877936,33.03220711224074
2106,163453.1248584027,5398318.9129035,-68.35015367877936,33.03220711224074
2107,163453.8703678056,5398317.754232879,-68.17636532543861,32.793757273379725
2108,163454.61541545085,5398316.595303669,-68.0026846140619,32.55525421788988
2109,163455.7524606173,5398314.826617903,-67.73762396373647,32.1912656708831
2110,163455.7524606173,5398314.826617903,-67.73762396373647,32.1912656708831
2111,163456.49750778833,5398313.667688891,-67.56394336291316,31.952762656217374
2112,163457.2439305519,5398312.509530971,-67.38994209280976,31.714418329100624
2113,163457.7214403199,5398311.768621352,-67.27862808930351,31.561942054893365
2114,163457.7214403199,5398311.768621352,-67.27862808930351,31.561942054893365
2115,163458.46786277535,5398310.61046356,-67.10462689102758,31.323597754226057
2116,163459.21287035925,5398309.451513036,-66.93095551849828,31.085090312539734
2117,163463.4112824166,5398302.920365011,-65.95224872382653,29.741005836862797
2118,163463.4112824166,5398302.920365011,-65.95224872382653,29.741005836862797
2119,163464.15628875492,5398301.761415017,-65.77857764166018,29.502498504040773
2120,163453.2180999943,5398311.518486755,-68.3284177991213,31.51046534255383
2121,163455.34639931106,5398312.913295312,-67.83228236173244,31.797511436245372
2122,163455.34639931106,5398312.913295312,-67.83228236173244,31.797511436245372
2123,163456.49750778833,5398313.667688891,-67.56394336291316,31.952762656217374
2124,163457.63185662625,5398314.452200514,-67.29951126334011,32.11421205062953
2125,163460.29461174578,5398316.293751685,-66.67878692937232,32.493196010305496
2126,163460.29461174578,5398316.293751685,-66.67878692937232,32.493196010305496
2127,163461.42896123047,5398317.078263074,-66.41435467902737,32.65464535661039
2128,163518.33656513024,5398358.369586325,-53.148420358088245,41.15223664544865
2129,163521.54040529463,5398360.698157567,-52.40156176129489,41.63144741269872
